YEAR,coneduc_trend,confed_trend,conmedic_trend,conarmy_trend,conbus_trend,conclerg_trend,confinan_trend,conjudge_trend,conlabor_trend,conlegis_trend,conpress_trend,consci_trend,contv_trend,pray_trend,attend_trend,reliten_trend,bible_trend,god_trend,happy_trend,life_trend,haprelate_trend,trust_trend,helpful_trend,fair_trend,socrel_trend,socommun_trend,socbar_trend,socfrend_trend,hrs1_trend,satjob_trend,health_trend,educ_trend,conf_trend,conf_gen_trend,conf_gov_trend,conf_media_trend,religiosity_trend,happiness_trend,social_attitude_trend,soc_trend,wlb_trend,qol_trend
1984.0,0.10202385870721982,0.1383674489683208,0.2059535878436779,-0.13897477954054005,0.3298320092275435,0.180910421470161,0.3246975735490999,0.136840802196657,-0.19323953179123277,0.2673746911968073,0.28742404473723715,0.120100001327761,0.15687025933350712,0.11229012244096706,0.1777910826180339,0.17908771020752923,0.14250516177474562,0.1411635559580369,0.08734205710663855,0.008032434740389695,0.07838788792512069,0.27931249663542435,0.06466523601938697,0.16789067754411563,-0.08059011450653171,0.10327785384230909,0.07972143834586137,0.03597432898046069,-0.053489349858368646,-0.14045161833585165,0.06508826222894461,-0.21381108428948958,0.2795337470519795,0.26567987529423703,0.23513065325371513,0.26751938787166624,0.21250435580684907,0.08415354650251917,0.22105099524902827,0.06320284880171022,-0.02070020316349444,-0.04642766428648376
1985.0,0.10202385870721963,0.13836744896832068,0.20595358784367787,-0.13897477954053983,0.3298320092275433,0.18091042147016098,0.3246975735490999,0.13684080219665706,-0.1932395317912327,0.2673746911968072,0.2874240447372371,0.12010000132776093,0.15687025933350704,0.10460516718627995,0.12492710976244341,0.10332846885323597,0.1420678978447284,0.1411635559580369,0.01425866926105833,0.00024240904576349243,-0.1633532592050752,0.27931249663542435,0.06466523601938683,0.16789067754411563,-0.006716764842272127,0.06777414125284245,0.07305932946136719,0.006104876751064808,0.005730634667394594,-0.007513369552078389,0.06425127199117901,-0.19694872133411065,0.27953374705197936,0.2656798752942362,0.23513065325371502,0.2675193878716663,0.17390506299881847,-0.0516916217740409,0.22105099524902797,0.06073089542241689,-0.010014435323490764,-0.03847565332072224
1986.0,0.08599082721592903,0.26847636059299235,0.08827952561836629,-0.24176415080095184,0.162399342199986,0.033214323095051256,-0.014139193911877852,0.038291807110634166,-0.2903277492437919,0.3642571912966625,0.2554409470726026,-0.05228298737218476,0.20106547608409978,0.10460516718627996,0.1576101918881126,0.09689219595916426,0.14206789784472826,0.1411635559580369,0.07305580668438558,0.00024240904576327776,0.005069304592203287,-0.0006856855136759575,0.19472758987842467,0.1849404911927947,-0.035084100082866866,0.15352518649349134,-0.05077475444868994,-0.011679252526297859,0.06703004645417114,0.0780787798964853,0.06425127199117886,-0.20859269731065985,0.13432305082485327,0.005688783202574707,0.36862557008391617,0.27401660280561213,0.18131378042109322,0.0452488049564495,0.16375057278129518,0.03440888127666199,-0.019138308847607033,-0.059859013539185796
1987.0,0.2880817915202867,0.10534573273547196,0.22596793030976767,-0.18176849004839352,0.2510066179146339,0.1530911049060972,0.17736972539412776,0.19612535203400422,-0.035406109145945684,0.39092402581742375,0.31672023553196177,0.03216950007219554,0.16944572616393205,0.16963720744005384,0.1731788118883087,0.14685665079686525,0.1752726992728104,0.1411635559580369,-0.011162953485946312,-0.04521880133438157,0.025782193351041722,0.03916440309075606,-0.15132810288222756,-0.047796735323286224,-0.0350841000828668,0.1535251864934913,-0.050774754448689875,-0.011679252526297918,-0.007959064088539672,-0.15066932229019223,0.06812906517982883,-0.22335242068468003,0.3044275913721873,0.20726877915675418,0.28522586514647935,0.2927786330946945,0.22754130556741184,-0.016858484760902424,-0.06937229839286092,0.034408881276662,-0.072928995986263,-0.0865654583961614
1988.0,0.16056845148818896,0.13395004917377662,0.21703087906308588,-0.18846762664784675,0.16997331325147053,-0.24088197994774124,0.1792996378124411,0.20207216946231268,-0.1505954444634983,0.36508718572313553,0.2595098783842839,0.0074226154950482095,0.2160749779387843,0.043855891758870086,0.06526093050999204,0.04938428300541367,0.02618601345397869,0.14116355595803723,0.13387925222579353,-0.029372295177453746,-0.010992525770926643,0.05783871352286103,0.02330382154361819,0.15485009801493377,0.003186362208816832,0.06870360260556388,-0.01871052410945457,0.027322857860925483,0.024348673883840294,-0.011513498078803652,0.029510422364668547,-0.1564970380367174,0.19233848289433692,0.18054484802472898,0.28785401518034764,0.2853265866224472,0.09197824959621859,0.06241541318669454,0.10161569177462243,0.03641847779197062,-0.05037658106800565,-0.06319045978389036
1989.0,0.1415354801868397,0.28178330137655944,0.11074124984055853,-0.21376819171884825,0.15834329661365723,-0.20169922520822509,-0.0922700442259375,0.1963729649657089,-0.14342695257394625,0.3470892176930842,0.19999656678930788,0.037280785482510195,0.16175985525530182,-0.011675704632942943,0.08363915178326478,0.047273372129831105,-0.027777339281227685,0.1411635559580369,0.10561886019566968,-0.04839129284480453,-0.039636624182179406,0.10704045973860137,0.037935450660445104,0.0852903737930174,-0.10865920040572834,-0.06143987589155806,-0.10810244522871167,-0.001784107480277748,0.01856933535222307,-0.03479760758142987,0.12107458675286259,-0.09663695100104953,0.14289683845210263,0.04764988594064651,0.3669296420323332,0.21709112470733502,0.06566277539145399,0.026803365089279284,0.09942355274657451,-0.11399847311369905,-0.038097539169909045,-0.057255140527658295
1990.0,0.04165324284483285,0.3275829167418615,0.0948741927132902,-0.21551724901370847,0.16630337054760908,-0.061015151987488414,-0.162532898478379,0.16854607676122646,-0.06116009715935746,0.29758760723147054,0.20620574093647104,-0.039392573874765066,0.1964984161400724,-0.021492099910683807,0.12351942162612436,0.057363467709228046,0.01264235641164927,0.1411635559580369,0.13024890777546141,-0.03118675540394222,0.07542994668091582,0.0358911062121297,0.10026764391367908,0.07985710848944762,-0.0006655435872530327,0.006647154544179582,-0.04381096594866828,0.0014040138068169574,-0.0184244966882358,-0.016765591565212675,0.06710898444224184,-0.06801192464027081,0.14145705686722299,0.013180589342579752,0.36652719790885524,0.24131139382421998,0.088406397924718,0.09134429589102035,0.09340729451104969,-0.014016283716542127,-0.016595920729612048,-0.01437301244615933
1991.0,0.08172615227725306,0.4153696502262065,0.11642967764572343,0.4237733851663009,0.02661434466691414,0.037447753477483275,-0.49678778008692204,0.21189494842195444,-0.12182168169756462,0.2910695857176955,0.1765296034388906,0.027533466702273492,0.1479071605877068,-0.021492099910683786,0.11609310610708358,0.08607271565370932,0.06661894470775548,0.0877505471313757,0.05968862999731249,-0.029442558836638433,0.01263856237410935,0.055296536012455655,0.041225625252897614,0.07901162096351036,0.012297288489513142,0.016813452144009,-0.05444945387400876,0.07742615815860311,-0.07596222185483228,-0.04557958901454319,0.06408298888842551,-0.04774369674695675,0.20152414566820723,0.0952566555970263,0.41584773988672613,0.19463464402219763,0.0945730382909206,0.02715410443849993,0.07576588546536653,0.020049833524510563,0.025159328896562402,0.027268691804050182
1993.0,-0.16200503436488103,-0.05426582834670659,-0.06109745620895868,-0.0013811028435742844,0.05514617315752983,-0.07192079957888142,-0.29490816254083474,0.06948272338003705,-0.1462577842525941,-0.21149921452850504,-0.12277385323502157,-0.03979629588732356,-0.03149977951682932,0.06775175103478148,0.08596610064420014,0.07089639380045464,0.026818698343918968,0.09719223496523734,0.06624059224122206,-0.03125885576861023,-0.01703727623918424,-0.026334042298149427,0.11643303866611285,0.05651270864443205,-0.03900278536067877,-0.033107310672705,-0.02789818667831039,0.10531424943730992,0.06671518574047715,-0.09532575274469238,0.06118650322582674,0.005038565777831243,-0.15557990363963978,-0.07364752958755841,-0.15266608147714103,-0.09338454726856844,0.0984068354040219,0.019297353314884653,0.063489648369571,-0.0019743190079012643,-0.1251815839363399,-0.02550858998927013
1994.0,-0.09598697443790237,-0.10859760518226087,-0.04346952560028622,-0.11646046598314555,0.1949182274037488,0.002421716208986329,-0.12575017330150506,0.002480999120974387,-0.10640685303858315,-0.17503767058873984,-0.15075593707568857,-0.05116311470292845,-0.12575271919668599,0.01967152600782396,0.046792619834394616,0.04645313195681684,-0.0035607323462601044,0.10921176399411438,0.003087971457993452,0.039766908643151994,-0.05054295806802407,-0.07297538594892988,-0.04194005208384037,-0.020278656003769137,-0.03725691706718024,-0.054245684123114396,-0.013898777130589133,0.06599265918033553,0.0518110747774014,-0.014141343919703907,0.09529627294753142,0.03839368387307815,-0.13262236039126557,-0.032220572543629054,-0.16480844190910576,-0.16588836527178327,0.06169553136412534,0.000562079770110247,-0.05852441591566059,-0.020480926347664796,-0.06278616801129866,0.02535959473124773
1996.0,-0.1492369605037125,-0.2589446589892507,0.03475967209559725,-0.08176287029090819,0.07798705801157996,0.06990423804304895,0.07915059999919861,-0.0321763981906201,-0.03125365015149109,-0.24487908470279576,-0.13313818640849498,-0.023344910122037002,-0.15442447073082427,0.09703362012236534,0.01604090376480335,-0.015449823158228595,-0.06971800310962525,0.10921176399411442,0.03109107821862187,0.09362045149872716,0.006270011727657658,-0.06583437780616624,-0.1159062887376503,-0.10366968025504143,-0.0129735982816272,-0.0025164647398621845,0.008622024043569043,0.11987003472804102,0.11665403180994846,-0.06194778617180004,0.12338775272353963,0.10353669496329732,-0.1254151855128078,0.022145657131750412,-0.29519641457693385,-0.17201263796804278,0.038704587917979615,0.061628225711594854,-0.1233859960255017,0.042348982284840936,-0.13507660025370102,0.061870771452300986
1998.0,-0.042349445343838305,-0.06905253033787234,0.03542101274105655,-0.1298803767927473,0.15695533809670487,0.10441884671929949,0.10521368186812456,0.06997815315059912,-0.026521719749689192,0.061355925211864115,-0.22452030543155801,-0.023304825143085153,-0.1002800396844138,0.030615685528867453,-0.0068506787582763885,-0.009397959152158776,-0.04196350610538453,-0.01624288138579532,0.05255955136051354,-0.04221845643679008,0.043163278638576115,0.04413761102738418,0.028617655390099823,-0.0147595838072636,-0.029160699471921587,-0.026502830599835873,-0.01318385076106936,0.07885680951538324,0.06593380735121143,0.025272742455370117,0.0926422099396931,0.0676388673922946,-0.01417497492146024,0.0719060962595875,-0.006920318856872656,-0.19587848492111598,-0.012374581543620818,0.02860723264922318,0.025214346338177332,0.0007955187683728875,-0.04836584672271433,0.05132322452599463
2000.0,-0.023984014247218643,-0.055021547603595865,0.009467725788028365,-0.02992273148541432,0.2285674031950513,0.11601650825056115,0.21098797864932123,0.11488618389594214,0.060405898880574675,0.12263941501354382,-0.17792030983317897,0.021535090701319398,-0.16214966442386602,0.07961903767290754,-0.04847734112850003,-0.04864749662731919,0.03542291497330709,0.12101879680757492,0.07728467338730056,0.0013130196723447468,-0.008614045116384882,-0.01116956047804393,-0.029085019315295408,-0.024548793527918084,0.03552311242583809,-0.054770565495565554,0.00036152871154465855,0.06359549364059601,0.07402986751103721,0.0009372964004402413,0.06084033205504155,0.07201112890066344,0.06019831177562203,0.16583376403564573,0.036293435019048116,-0.2038605375727373,0.03921760167087761,0.04317510451504568,-0.02801732186651017,0.011759859480577489,-0.06209774590644456,0.038424323155586956
2002.0,-0.061873654913274664,0.42357787833035443,-0.15698226358151332,0.29696123832614874,-0.13475346022672924,-0.13876614029726175,-0.00960775675935418,0.19252186554667064,0.11337653071057235,0.22041003841605353,-0.19418182963873404,-0.11982440981077308,-0.17656932726983457,0.06721050262335698,0.0016541245386523834,-0.023076879239538814,-0.03978231198886161,0.12101879680757494,0.02457326026477871,0.15238930635583836,-0.02934069191633749,-0.02506018260054395,0.01977075979483865,-0.07664323874924188,0.044242451963422934,0.02011573027723227,0.13342265248758953,0.22353794798908933,0.06284996339684469,0.05236861992781783,0.05632676228293282,0.10328482661197609,0.04092554479355961,0.06679715287067961,0.3807494308545428,-0.22225737351529792,0.035855278173305125,0.07030868441557243,-0.035136595918906395,0.16339511729732484,-0.008518474348020142,0.14356058017726858
2004.0,0.004840694854658437,0.13309643827546053,-0.2135892937109023,0.3072291614387025,-0.17228092380234605,-0.04664716500718317,0.18036703969533374,0.008045328161977847,0.016074291087911266,0.14463127932468667,-0.22800050854564038,0.01426829270211777,-0.17511885419578385,0.0970059838666841,0.052541253282874956,-0.006815228336705676,0.013408053892559071,0.12101879680757494,0.024244652142555348,0.10815920762464969,-0.0393273035516693,0.0008424291942014667,0.0829431809274613,-0.05964394836339877,0.1617958728708885,0.020444998786841924,-0.0275176673059534,0.05087632068221972,0.10817695454107548,0.03935274634449903,0.09635218025853057,0.2084859925939386,-0.0026990678778531143,0.04078303574511837,0.16236686213907275,-0.24202338932215947,0.07823395419583248,0.04710841769618832,0.010841832776874574,0.07942999478360457,-0.043607136173759636,0.15848967992909815
2006.0,-0.017729469679129074,-0.14245784333575923,-0.10839689076896156,0.0526229955288057,-0.18626243560729425,0.010344498644000126,0.22197211775530687,0.051686067610605686,0.000676841250382267,-0.04029315875860607,-0.1649603932765088,-0.0069445385654273535,-0.15224555536365353,0.08253958537220407,-0.03263519422821963,-0.06619404409576643,0.014403449945999375,0.048916426632992414,0.022212784500449174,0.07039911092194448,-0.02766370911359287,-0.08265882281770237,-0.07887928553942382,-0.08702958625659661,0.06728995338298432,-0.06121115465657163,-0.10813267797651092,0.031116534821836545,0.09079556506754832,0.03947930034875714,-0.019191764628280587,0.0810746519457671,-0.0700216306975339,0.01414261222943129,-0.10887332161756726,-0.19013290798491578,0.01327527601872743,0.03371020606126231,-0.10742402267393401,-0.03452946313115665,-0.05241823134126981,-0.009882413479932017
2008.0,0.03412942653125955,-0.23763899371786765,-0.16269050728041845,0.1409485147645125,-0.17880457450986675,-0.13473253564509435,-0.10606400664358141,0.019003507688762265,0.07112747567400265,-0.12400557778408557,-0.2785988395143415,-0.024397450822619224,-0.12788569193002827,0.012655562296830172,-0.024523531714910222,-0.0855973998288942,-0.08890666030849916,-0.010071842350753934,-0.0373685383637817,0.04694188664515442,-0.02841235811955639,-0.10700517361787136,-0.042886579688893645,-0.06303193528147354,0.07882393020226568,-0.04574854444640331,-0.003485627544036011,0.03636266601828755,0.08398722888636048,0.07838754005517619,-0.06035222184056998,0.12473220221361202,-0.1636623495058714,-0.08621097423420995,-0.2138091106798418,-0.24508884226740527,-0.055450440602077225,-0.012105558813355418,-0.092009998352402,0.020738527641426575,-0.02556645638873929,0.02829172124989903
2010.0,-0.012025767887664495,-0.03699078924940385,-0.09212306814506108,0.22048819424651936,-0.33593923213298627,-0.11857789627692351,-0.6615435978875579,-0.024038597308308284,0.018616497645846126,-0.20767817787800405,-0.21665680175036808,-0.0005442222827231383,-0.04253642928059004,0.009912632801044086,-0.06369782042659915,-0.12582476400816608,-0.07726420602391047,-0.11868075176313095,-0.08892790655265255,0.08304201144733062,-0.03284105816988254,-0.07708138365516015,0.018562126018978928,-0.015312342935834954,0.13132517068219057,0.04042784794816348,0.04628022170430507,0.10004113051238205,0.024295665483924374,0.014267628635783788,-0.09421921577080392,0.13382779816924092,-0.2176045486016976,-0.2745292960009982,-0.14006741480999424,-0.15711713000930275,-0.10600832184571717,-0.028508232139415193,-0.03185823856502079,0.12506726044845443,-0.020505263533486036,0.06628422750246656
2012.0,-0.06399650242221971,-0.08186681630126587,-0.11975759581209075,0.28009330137248717,-0.21059020916241122,-0.10689621130145852,-0.5775918962371994,-0.03090390665420233,-0.002882173085498535,-0.36591878547094425,-0.29240489660123437,-0.021589039981564646,-0.12685251467136863,0.021820334573678546,-0.06130359568666351,-0.11543804477768847,-0.09971204416159128,-0.10383619467845125,-0.0044815715066066075,0.12244911124112372,0.07084722080961238,-0.12461994551372736,-0.033765530968040164,-0.07694114106375832,0.022292169865081913,-0.10287950756763337,-0.034756453710378034,0.019233195554391458,0.026261320907383017,0.0649984440956815,-0.06858803252067752,0.15487727058587672,-0.2492142606629996,-0.20199852022077064,-0.2568717389582711,-0.25289863738823354,-0.10118561604829565,0.07696720036101092,-0.10163548293658929,-0.046588667077264556,0.00873595173338654,0.02283246260217299
2014.0,-0.12281053020968037,-0.25061518865963656,-0.14374816872385174,0.1747326787272887,-0.12482334800634559,-0.11137260897730493,-0.42274311014350613,-0.18979767290566696,0.0059595275788717735,-0.4887196596782536,-0.27169517170263013,-0.03806723137143139,-0.13723199104640188,-0.030534617493197507,-0.12275458401053627,-0.14168418573102415,-0.1307588599903432,-0.1438478121636907,0.019630571738381876,0.08761945280276699,-0.07415661164486054,-0.14973228449439008,0.002875638907394166,-0.05408418281308393,0.03257585202257217,-0.06539144329813681,0.020409715221382088,0.02047564084961612,0.07491360223272739,0.038759083402712696,-0.09566110352203461,0.20881030831454547,-0.3099734840610651,-0.221240872026994,-0.42839405300126554,-0.24637752511755112,-0.16077602698821658,0.022557442146628765,-0.0867604486852464,-0.002599369669522217,-0.03857846560376336,0.03331946362000629
2016.0,-0.10701950972121822,-0.22487903816312538,-0.24264270249027,0.2542085353573162,-0.12362210305744245,-0.1565354878638518,-0.4103757451676694,-0.1633165440905482,0.1620723257930837,-0.4680519236328348,-0.3608234287230196,0.0029230217185858324,-0.16184095149840552,0.011513051634342351,-0.09409778702649872,-0.15555355254729458,-0.13574889259683684,-0.23188285950715584,-0.06410838503579284,0.08801048147111173,-0.0994210462681819,-0.13358085876399786,-0.022459353977741105,-0.048958015535690964,0.10349752913351666,-0.07764573446763864,0.039787590525826644,-0.00621806407415333,-0.017604588668009548,0.05957577151837245,-0.15322740228705437,0.2207632022394874,-0.2943344026157769,-0.213614772433654,-0.4011355925862479,-0.3151949210491513,-0.17099141499298498,-0.036190426696739456,-0.08858860459866386,0.0163105318078294,0.03959033101742843,0.05537118075877088
2018.0,-0.12024520121275321,-0.2699549072151037,-0.23060461227118595,0.40984396883044094,-0.02994386476471066,-0.1320878986226553,-0.1806784672672746,0.0220888343215719,0.23190889630495679,-0.3844028169357796,-0.2112266357834689,0.06009796061244634,-0.17967520365288367,-0.03509184154621771,-0.1984982549222841,-0.2273469182735056,-0.1545945207397298,-0.26960361733666655,-0.012811122077762258,0.06929520347721713,0.03922836314841539,-0.1392399614113904,-0.01979437514416391,-0.12764851559816384,0.11653954063825622,-0.12907090193072132,0.054654276831615854,-0.04373339509023834,0.016664827844939823,0.021404058523272707,-0.11624632135143623,0.2190450343718365,-0.15136300199998287,0.0020886707526840877,-0.3809385981829455,-0.2344765811619636,-0.24984813086760768,0.03715139498801589,-0.12364634964302129,-0.011143597029288556,-0.01569177421735008,0.03592040950786159
2021.0,-0.33668188342896277,-0.24427443541688118,-0.06179876031610798,0.11147505069979684,-0.21943224235549724,-0.3645830779559295,-0.15464633810721023,-0.15278136696103134,0.06585131876358925,-0.47713576291770493,-0.25722643290301994,0.16543816224242558,-0.19083029797677248,-0.33648840920508105,-0.2946307682414703,-0.22734691827350564,-0.15459452073972949,-0.48893695011662497,-0.3193264904906957,-0.22904957489768013,-0.11046655780650767,-0.13923996141139033,-0.019794375144164097,-0.1276485155981638,-0.34763608492658316,-0.4536437374162955,-0.06808466664227658,-0.3761758959846626,-0.1048431992338906,-0.07456473373807466,-0.054882186341189784,0.5455084070249743,-0.3140063122690124,-0.1475987031078655,-0.4179981371745987,-0.2690844935492279,-0.42397060311285206,-0.32995093331897896,-0.1236463496430215,-0.5146270632116001,0.03967327470278505,0.005936261063277106
